#    	x	    f(x)	         f'(x)	    f'(x) 	   f''(x)	    f''(x)
#    	 	         	       analytical    finite    analytical    finite
     1.678	    -0.127	    -0.060	    -0.060	     0.247	     0.247
     1.680	    -0.127	    -0.060	    -0.059	     0.246	     0.246
     1.682	    -0.127	    -0.059	    -0.059	     0.245	     0.245
     1.684	    -0.127	    -0.059	    -0.058	     0.244	     0.244
     1.686	    -0.127	    -0.058	    -0.058	     0.243	     0.243
     1.688	    -0.127	    -0.058	    -0.057	     0.243	     0.243
     1.690	    -0.127	    -0.057	    -0.057	     0.242	     0.242
     1.692	    -0.127	    -0.057	    -0.056	     0.241	     0.241
     1.694	    -0.128	    -0.056	    -0.056	     0.240	     0.240
     1.696	    -0.128	    -0.056	    -0.056	     0.239	     0.239
     1.698	    -0.128	    -0.055	    -0.055	     0.238	     0.238
     1.700	    -0.128	    -0.055	    -0.055	     0.237	     0.237
     1.702	    -0.128	    -0.054	    -0.054	     0.237	     0.237
     1.704	    -0.128	    -0.054	    -0.054	     0.236	     0.236
     1.706	    -0.128	    -0.053	    -0.053	     0.235	     0.235
     1.708	    -0.128	    -0.053	    -0.053	     0.234	     0.234
     1.710	    -0.128	    -0.052	    -0.052	     0.233	     0.233
     1.712	    -0.129	    -0.052	    -0.052	     0.232	     0.232
     1.714	    -0.129	    -0.052	    -0.051	     0.232	     0.232
     1.716	    -0.129	    -0.051	    -0.051	     0.231	     0.231
     1.718	    -0.129	    -0.051	    -0.050	     0.230	     0.230
     1.720	    -0.129	    -0.050	    -0.050	     0.229	     0.229
     1.722	    -0.129	    -0.050	    -0.049	     0.228	     0.228
     1.724	    -0.129	    -0.049	    -0.049	     0.228	     0.228
     1.726	    -0.129	    -0.049	    -0.049	     0.227	     0.227
     1.728	    -0.129	    -0.048	    -0.048	     0.226	     0.226
     1.730	    -0.129	    -0.048	    -0.048	     0.225	     0.225
     1.732	    -0.130	    -0.047	    -0.047	     0.224	     0.224
     1.734	    -0.130	    -0.047	    -0.047	     0.224	     0.224
     1.736	    -0.130	    -0.047	    -0.046	     0.223	     0.223
     1.738	    -0.130	    -0.046	    -0.046	     0.222	     0.222
     1.740	    -0.130	    -0.046	    -0.045	     0.221	     0.221
     1.742	    -0.130	    -0.045	    -0.045	     0.220	     0.220
     1.744	    -0.130	    -0.045	    -0.045	     0.220	     0.220
     1.746	    -0.130	    -0.044	    -0.044	     0.219	     0.219
     1.748	    -0.130	    -0.044	    -0.044	     0.218	     0.218
     1.750	    -0.130	    -0.043	    -0.043	     0.217	     0.217
     1.752	    -0.130	    -0.043	    -0.043	     0.216	     0.216
     1.754	    -0.131	    -0.043	    -0.042	     0.216	     0.216
     1.756	    -0.131	    -0.042	    -0.042	     0.215	     0.215
     1.758	    -0.131	    -0.042	    -0.042	     0.214	     0.214
     1.760	    -0.131	    -0.041	    -0.041	     0.213	     0.213
     1.762	    -0.131	    -0.041	    -0.041	     0.213	     0.213
     1.764	    -0.131	    -0.040	    -0.040	     0.212	     0.212
     1.766	    -0.131	    -0.040	    -0.040	     0.211	     0.211
     1.768	    -0.131	    -0.040	    -0.039	     0.210	     0.210
     1.770	    -0.131	    -0.039	    -0.039	     0.210	     0.210
     1.772	    -0.131	    -0.039	    -0.039	     0.209	     0.209
     1.774	    -0.131	    -0.038	    -0.038	     0.208	     0.208
     1.776	    -0.131	    -0.038	    -0.038	     0.207	     0.207
     1.778	    -0.131	    -0.038	    -0.037	     0.206	     0.206
     1.780	    -0.132	    -0.037	    -0.037	     0.206	     0.206
     1.782	    -0.132	    -0.037	    -0.036	     0.205	     0.205
     1.784	    -0.132	    -0.036	    -0.036	     0.204	     0.204
     1.786	    -0.132	    -0.036	    -0.036	     0.204	     0.204
     1.788	    -0.132	    -0.035	    -0.035	     0.203	     0.203
     1.790	    -0.132	    -0.035	    -0.035	     0.202	     0.202
     1.792	    -0.132	    -0.035	    -0.034	     0.201	     0.201
     1.794	    -0.132	    -0.034	    -0.034	     0.201	     0.201
     1.796	    -0.132	    -0.034	    -0.034	     0.200	     0.200
     1.798	    -0.132	    -0.033	    -0.033	     0.199	     0.199
     1.800	    -0.132	    -0.033	    -0.033	     0.198	     0.198
     1.802	    -0.132	    -0.033	    -0.032	     0.198	     0.198
     1.804	    -0.132	    -0.032	    -0.032	     0.197	     0.197
     1.806	    -0.132	    -0.032	    -0.032	     0.196	     0.196
     1.808	    -0.132	    -0.031	    -0.031	     0.195	     0.195
     1.810	    -0.133	    -0.031	    -0.031	     0.195	     0.195
     1.812	    -0.133	    -0.031	    -0.031	     0.194	     0.194
     1.814	    -0.133	    -0.030	    -0.030	     0.193	     0.193
     1.816	    -0.133	    -0.030	    -0.030	     0.193	     0.193
     1.818	    -0.133	    -0.030	    -0.029	     0.192	     0.192
     1.820	    -0.133	    -0.029	    -0.029	     0.191	     0.191
     1.822	    -0.133	    -0.029	    -0.029	     0.190	     0.190
     1.824	    -0.133	    -0.028	    -0.028	     0.190	     0.190
     1.826	    -0.133	    -0.028	    -0.028	     0.189	     0.189
     1.828	    -0.133	    -0.028	    -0.027	     0.188	     0.188
     1.830	    -0.133	    -0.027	    -0.027	     0.188	     0.188
     1.832	    -0.133	    -0.027	    -0.027	     0.187	     0.187
     1.834	    -0.133	    -0.027	    -0.026	     0.186	     0.186
     1.836	    -0.133	    -0.026	    -0.026	     0.186	     0.186
     1.838	    -0.133	    -0.026	    -0.026	     0.185	     0.185
     1.840	    -0.133	    -0.025	    -0.025	     0.184	     0.184
     1.842	    -0.133	    -0.025	    -0.025	     0.184	     0.184
     1.844	    -0.134	    -0.025	    -0.024	     0.183	     0.183
     1.846	    -0.134	    -0.024	    -0.024	     0.182	     0.182
     1.848	    -0.134	    -0.024	    -0.024	     0.182	     0.182
     1.850	    -0.134	    -0.024	    -0.023	     0.181	     0.181
     1.852	    -0.134	    -0.023	    -0.023	     0.180	     0.180
     1.854	    -0.134	    -0.023	    -0.023	     0.179	     0.179
     1.856	    -0.134	    -0.023	    -0.022	     0.179	     0.179
     1.858	    -0.134	    -0.022	    -0.022	     0.178	     0.178
     1.860	    -0.134	    -0.022	    -0.022	     0.177	     0.177
     1.862	    -0.134	    -0.021	    -0.021	     0.177	     0.177
     1.864	    -0.134	    -0.021	    -0.021	     0.176	     0.176
     1.866	    -0.134	    -0.021	    -0.021	     0.175	     0.175
     1.868	    -0.134	    -0.020	    -0.020	     0.175	     0.175
     1.870	    -0.134	    -0.020	    -0.020	     0.174	     0.174
     1.872	    -0.134	    -0.020	    -0.020	     0.174	     0.174
     1.874	    -0.134	    -0.019	    -0.019	     0.173	     0.173
     1.876	    -0.134	    -0.019	    -0.019	     0.172	     0.172
     1.878	    -0.134	    -0.019	    -0.018	     0.172	     0.172
     1.880	    -0.134	    -0.018	    -0.018	     0.171	     0.171
     1.882	    -0.134	    -0.018	    -0.018	     0.170	     0.170
     1.884	    -0.134	    -0.018	    -0.017	     0.170	     0.170
     1.886	    -0.134	    -0.017	    -0.017	     0.169	     0.169
     1.888	    -0.134	    -0.017	    -0.017	     0.168	     0.168
     1.890	    -0.134	    -0.017	    -0.016	     0.168	     0.168
     1.892	    -0.134	    -0.016	    -0.016	     0.167	     0.167
     1.894	    -0.135	    -0.016	    -0.016	     0.166	     0.166
     1.896	    -0.135	    -0.016	    -0.015	     0.166	     0.166
     1.898	    -0.135	    -0.015	    -0.015	     0.165	     0.165
     1.900	    -0.135	    -0.015	    -0.015	     0.165	     0.165
     1.902	    -0.135	    -0.015	    -0.014	     0.164	     0.164
     1.904	    -0.135	    -0.014	    -0.014	     0.163	     0.163
     1.906	    -0.135	    -0.014	    -0.014	     0.163	     0.163
     1.908	    -0.135	    -0.014	    -0.013	     0.162	     0.162
     1.910	    -0.135	    -0.013	    -0.013	     0.161	     0.161
     1.912	    -0.135	    -0.013	    -0.013	     0.161	     0.161
     1.914	    -0.135	    -0.013	    -0.013	     0.160	     0.160
     1.916	    -0.135	    -0.012	    -0.012	     0.160	     0.160
     1.918	    -0.135	    -0.012	    -0.012	     0.159	     0.159
     1.920	    -0.135	    -0.012	    -0.012	     0.158	     0.158
     1.922	    -0.135	    -0.011	    -0.011	     0.158	     0.158
     1.924	    -0.135	    -0.011	    -0.011	     0.157	     0.157
     1.926	    -0.135	    -0.011	    -0.011	     0.157	     0.157
     1.928	    -0.135	    -0.010	    -0.010	     0.156	     0.156
     1.930	    -0.135	    -0.010	    -0.010	     0.155	     0.155
     1.932	    -0.135	    -0.010	    -0.010	     0.155	     0.155
     1.934	    -0.135	    -0.010	    -0.009	     0.154	     0.154
     1.936	    -0.135	    -0.009	    -0.009	     0.154	     0.154
     1.938	    -0.135	    -0.009	    -0.009	     0.153	     0.153
     1.940	    -0.135	    -0.009	    -0.008	     0.152	     0.152
     1.942	    -0.135	    -0.008	    -0.008	     0.152	     0.152
     1.944	    -0.135	    -0.008	    -0.008	     0.151	     0.151
     1.946	    -0.135	    -0.008	    -0.008	     0.151	     0.151
     1.948	    -0.135	    -0.007	    -0.007	     0.150	     0.150
     1.950	    -0.135	    -0.007	    -0.007	     0.149	     0.149
     1.952	    -0.135	    -0.007	    -0.007	     0.149	     0.149
     1.954	    -0.135	    -0.007	    -0.006	     0.148	     0.148
     1.956	    -0.135	    -0.006	    -0.006	     0.148	     0.148
     1.958	    -0.135	    -0.006	    -0.006	     0.147	     0.147
     1.960	    -0.135	    -0.006	    -0.005	     0.146	     0.146
     1.962	    -0.135	    -0.005	    -0.005	     0.146	     0.146
     1.964	    -0.135	    -0.005	    -0.005	     0.145	     0.145
     1.966	    -0.135	    -0.005	    -0.005	     0.145	     0.145
     1.968	    -0.135	    -0.004	    -0.004	     0.144	     0.144
